Id,SalePrice
1461,82500.0
1462,611657.0
1463,141000.0
1464,140000.0
1465,152000.0
1466,147000.0
1467,145000.0
1468,143000.0
1469,179900.0
1470,134000.0
1471,202500.0
1472,122500.0
1473,125000.0
1474,148500.0
1475,160200.0
1476,268000.0
1477,172500.0
1478,160000.0
1479,214000.0
1480,410000.0
1481,226000.0
1482,175000.0
1483,141000.0
1484,127500.0
1485,137000.0
1486,204000.0
1487,129000.0
1488,196500.0
1489,196500.0
1490,232600.0
1491,162000.0
1492,148000.0
1493,194000.0
1494,205000.0
1495,290000.0
1496,152000.0
1497,183900.0
1498,115000.0
1499,173733.0
1500,110000.0
1501,176000.0
1502,173733.0
1503,110000.0
1504,224900.0
1505,239799.0
1506,200000.0
1507,135000.0
1508,190000.0
1509,147000.0
1510,152000.0
1511,186000.0
1512,174000.0
1513,185000.0
1514,143900.0
1515,315000.0
1516,160000.0
1517,163500.0
1518,184000.0
1519,200000.0
1520,144500.0
1521,145250.0
1522,143000.0
1523,105000.0
1524,119200.0
1525,119200.0
1526,108000.0
1527,131000.0
1528,155000.0
1529,144500.0
1530,174000.0
1531,135900.0
1532,109900.0
1533,89471.0
1534,119900.0
1535,149900.0
1536,140000.0
1537,148000.0
1538,196500.0
1539,211000.0
1540,211000.0
1541,108000.0
1542,137450.0
1543,210000.0
1544,110500.0
1545,127000.0
1546,135000.0
1547,135000.0
1548,103600.0
1549,135000.0
1550,164000.0
1551,100000.0
1552,252678.0
1553,130500.0
1554,115000.0
1555,187100.0
1556,129500.0
1557,152000.0
1558,130500.0
1559,175000.0
1560,164000.0
1561,200000.0
1562,155000.0
1563,135750.0
1564,179200.0
1565,178400.0
1566,113000.0
1567,130000.0
1568,168000.0
1569,176000.0
1570,147000.0
1571,131400.0
1572,169990.0
1573,149900.0
1574,110000.0
1575,227680.0
1576,162000.0
1577,135000.0
1578,184000.0
1579,119200.0
1580,159000.0
1581,133500.0
1582,153900.0
1583,340000.0
1584,190000.0
1585,109900.0
1586,113000.0
1587,119500.0
1588,186000.0
1589,111250.0
1590,100000.0
1591,135000.0
1592,152000.0
1593,109008.0
1594,193000.0
1595,161750.0
1596,228500.0
1597,311500.0
1598,180000.0
1599,109900.0
1600,159000.0
1601,129000.0
1602,119500.0
1603,127500.0
1604,209500.0
1605,154000.0
1606,204000.0
1607,309000.0
1608,110000.0
1609,196500.0
1610,145000.0
1611,175000.0
1612,194500.0
1613,160000.0
1614,167240.0
1615,148500.0
1616,127000.0
1617,148500.0
1618,132000.0
1619,156000.0
1620,252678.0
1621,94750.0
1622,140000.0
1623,174000.0
1624,152000.0
1625,159000.0
1626,230500.0
1627,140000.0
1628,230000.0
1629,102000.0
1630,318061.0
1631,179000.0
1632,239799.0
1633,190000.0
1634,241000.0
1635,160000.0
1636,135000.0
1637,230000.0
1638,130500.0
1639,189000.0
1640,260000.0
1641,145250.0
1642,216000.0
1643,263435.0
1644,213000.0
1645,127500.0
1646,142000.0
1647,145250.0
1648,160000.0
1649,173000.0
1650,153900.0
1651,128000.0
1652,125000.0
1653,125000.0
