Id,SalePrice
1461,146800.0
1462,151500.0
1463,187500.0
1464,159000.0
1465,109900.0
1466,227875.0
1467,148000.0
1468,163990.0
1469,173000.0
1470,125000.0
1471,187500.0
1472,118000.0
1473,118000.0
1474,148500.0
1475,75000.0
1476,142600.0
1477,142600.0
1478,250000.0
1479,395000.0
1480,301500.0
1481,235000.0
1482,202500.0
1483,149900.0
1484,160200.0
1485,187500.0
1486,173000.0
1487,221000.0
1488,232000.0
1489,176432.0
1490,218000.0
1491,174000.0
1492,91000.0
1493,138800.0
1494,238000.0
1495,313000.0
1496,286000.0
1497,130000.0
1498,151000.0
1499,155000.0
1500,155000.0
1501,176000.0
1502,85000.0
1503,315500.0
1504,216000.0
1505,392000.0
1506,241500.0
1507,250000.0
1508,190000.0
1509,146500.0
1510,179900.0
1511,157000.0
1512,227000.0
1513,163000.0
1514,217500.0
1515,169000.0
1516,168000.0
1517,149000.0
1518,190000.0
1519,193500.0
1520,118500.0
1521,125000.0
1522,175000.0
1523,119500.0
1524,94750.0
1525,94750.0
1526,159000.0
1527,115000.0
1528,159500.0
1529,140000.0
1530,147500.0
1531,161000.0
1532,131500.0
1533,130000.0
1534,125500.0
1535,261500.0
1536,118400.0
1537,135000.0
1538,178000.0
1539,112000.0
1540,136000.0
1541,157500.0
1542,128000.0
1543,225000.0
1544,87000.0
1545,120000.0
1546,131000.0
1547,127500.0
1548,120000.0
1549,120000.0
1550,127500.0
1551,125500.0
1552,219500.0
1553,138887.0
1554,151000.0
1555,282922.0
1556,135000.0
1557,157000.0
1558,120000.0
1559,128000.0
1560,128000.0
1561,137900.0
1562,112500.0
1563,123000.0
1564,179200.0
1565,172500.0
1566,180000.0
1567,76000.0
1568,235000.0
1569,190000.0
1570,147000.0
1571,105000.0
1572,181500.0
1573,157500.0
1574,200141.0
1575,220000.0
1576,230000.0
1577,176000.0
1578,177000.0
1579,129500.0
1580,187000.0
1581,138800.0
1582,129500.0
1583,305900.0
1584,263000.0
1585,144500.0
1586,116000.0
1587,55993.0
1588,157000.0
1589,112000.0
1590,125500.0
1591,119750.0
1592,109900.0
1593,124500.0
1594,142953.0
1595,139000.0
1596,143000.0
1597,311500.0
1598,190000.0
1599,140000.0
1600,172500.0
1601,60000.0
1602,105000.0
1603,100000.0
1604,275000.0
1605,310000.0
1606,173000.0
1607,378500.0
1608,182000.0
1609,140000.0
1610,167500.0
1611,133500.0
1612,214000.0
1613,182000.0
1614,173000.0
1615,97000.0
1616,75000.0
1617,83500.0
1618,100000.0
1619,111250.0
1620,200000.0
1621,147000.0
1622,147000.0
1623,307000.0
1624,200000.0
1625,144000.0
1626,143000.0
1627,190000.0
1628,345000.0
1629,168500.0
1630,275000.0
1631,187750.0
1632,179200.0
1633,163900.0
1634,216000.0
1635,143000.0
1636,176000.0
1637,195000.0
1638,180500.0
1639,239000.0
1640,325000.0
1641,180000.0
1642,226000.0
1643,189000.0
1644,207500.0
1645,167000.0
1646,156000.0
1647,162500.0
1648,176000.0
1649,149900.0
1650,123000.0
1651,148000.0
1652,89500.0
1653,89500.0
1654,148500.0
1655,147000.0
1656,148500.0
1657,148500.0
1658,148500.0
1659,81000.0
1660,149000.0
1661,412500.0
1662,325000.0
1663,402861.0
1664,611657.0
1665,250000.0
1666,315000.0
1667,239000.0
1668,241500.0
1669,226000.0
1670,320000.0
1671,320000.0
1672,385000.0
1673,309000.0
1674,227000.0
1675,185850.0
1676,207500.0
1677,175000.0
1678,385000.0
1679,440000.0
1680,319900.0
1681,202500.0
1682,215000.0
1683,171750.0
1684,155835.0
1685,179540.0
1686,159895.0
1687,167500.0
1688,181000.0
1689,227875.0
1690,143000.0
1691,189000.0
1692,230000.0
1693,167500.0
1694,227000.0
1695,180000.0
1696,225000.0
1697,180000.0
1698,325000.0
1699,232000.0
1700,230000.0
1701,290000.0
1702,255500.0
1703,295493.0
1704,307000.0
1705,265900.0
1706,350000.0
1707,176000.0
1708,179600.0
1709,227680.0
1710,194700.0
1711,235000.0
1712,318061.0
1713,205000.0
1714,262500.0
1715,185900.0
1716,140000.0
1717,176000.0
1718,176000.0
1719,212000.0
1720,207500.0
1721,142500.0
1722,142500.0
1723,149900.0
1724,187750.0
1725,214900.0
1726,188000.0
1727,187750.0
1728,95000.0
1729,147000.0
1730,98000.0
1731,142125.0
1732,132500.0
1733,144000.0
1734,136000.0
1735,127000.0
1736,125000.0
1737,326000.0
1738,175000.0
1739,130000.0
1740,174000.0
1741,199900.0
1742,172500.0
1743,183900.0
1744,315000.0
1745,283463.0
1746,169000.0
1747,230000.0
1748,315000.0
1749,157900.0
1750,118000.0
1751,226000.0
1752,129900.0
1753,213000.0
1754,237000.0
1755,170000.0
1756,156000.0
1757,124500.0
1758,197500.0
1759,155000.0
1760,158000.0
1761,167000.0
1762,236000.0
1763,180000.0
1764,135000.0
1765,307000.0
1766,218000.0
1767,259000.0
1768,155000.0
1769,182900.0
1770,147000.0
1771,139000.0
1772,156500.0
1773,144900.0
1774,135000.0
1775,139950.0
1776,144000.0
1777,133000.0
1778,118000.0
1779,101800.0
1780,185000.0
1781,152000.0
1782,110000.0
1783,105000.0
1784,126000.0
1785,186000.0
1786,115000.0
1787,157000.0
1788,82500.0
1789,64500.0
1790,96500.0
1791,317000.0
1792,167000.0
1793,131500.0
1794,138000.0
1795,143000.0
1796,108000.0
1797,119900.0
1798,109900.0
1799,129900.0
1800,151000.0
1801,181000.0
1802,143500.0
1803,155000.0
1804,125000.0
1805,109000.0
1806,113000.0
1807,233000.0
1808,172785.0
1809,107000.0
1810,103600.0
1811,91500.0
1812,135000.0
1813,128000.0
1814,109900.0
1815,91300.0
1816,105900.0
1817,178000.0
1818,106000.0
1819,114504.0
