Id,SalePrice
1461,125000.0
1462,135000.0
1463,179900.0
1464,183200.0
1465,184900.0
1466,168000.0
1467,153500.0
1468,168000.0
1469,194000.0
1470,133000.0
1471,177500.0
1472,106000.0
1473,83500.0
1474,148500.0
1475,180500.0
1476,276000.0
1477,235128.0
1478,318000.0
1479,232000.0
1480,611657.0
1481,189000.0
1482,202500.0
1483,182000.0
1484,167240.0
1485,180000.0
1486,183500.0
1487,194500.0
1488,244600.0
1489,180500.0
1490,169990.0
1491,213500.0
1492,109500.0
1493,154000.0
1494,290000.0
1495,290000.0
1496,185850.0
1497,151000.0
1498,173733.0
1499,154000.0
1500,177500.0
1501,177500.0
1502,148800.0
1503,239686.0
1504,215000.0
1505,207500.0
1506,173000.0
1507,210000.0
1508,175000.0
1509,158000.0
1510,132000.0
1511,135000.0
1512,124500.0
1513,167500.0
1514,118000.0
1515,139500.0
1516,127000.0
1517,180500.0
1518,135000.0
1519,179200.0
1520,128000.0
1521,139000.0
1522,160000.0
1523,116050.0
1524,132000.0
1525,110000.0
1526,118500.0
1527,79500.0
1528,144900.0
1529,109008.0
1530,207500.0
1531,131000.0
1532,100000.0
1533,134800.0
1534,116000.0
1535,133000.0
1536,118500.0
1537,91000.0
1538,159500.0
1539,159500.0
1540,81000.0
1541,118000.0
1542,127000.0
1543,177500.0
1544,117000.0
1545,137000.0
1546,150000.0
1547,155000.0
1548,157900.0
1549,112500.0
1550,114500.0
1551,119200.0
1552,143500.0
1553,127000.0
1554,132000.0
1555,180500.0
1556,115000.0
1557,67000.0
1558,125500.0
1559,81000.0
1560,162900.0
1561,118000.0
1562,129000.0
1563,126000.0
1564,146800.0
1565,151000.0
1566,260000.0
1567,82000.0
1568,185000.0
1569,169500.0
1570,138500.0
1571,143000.0
1572,129000.0
1573,185850.0
1574,82000.0
1575,190000.0
1576,284000.0
1577,185000.0
1578,116000.0
1579,144000.0
1580,190000.0
1581,136500.0
1582,122000.0
1583,220000.0
1584,219500.0
1585,140000.0
1586,90000.0
1587,125500.0
1588,122000.0
1589,109500.0
1590,123000.0
1591,85000.0
1592,119900.0
1593,140000.0
1594,100000.0
1595,81000.0
1596,200000.0
1597,137000.0
1598,147000.0
1599,275000.0
1600,275000.0
1601,60000.0
1602,105000.0
1603,100000.0
1604,275000.0
1605,240000.0
1606,148000.0
1607,135000.0
1608,260400.0
1609,178000.0
1610,172785.0
1611,167500.0
1612,179600.0
1613,139000.0
1614,132250.0
1615,109500.0
1616,135000.0
1617,83500.0
1618,124500.0
1619,128200.0
1620,137000.0
1621,110000.0
1622,150900.0
1623,272000.0
1624,226000.0
1625,115000.0
1626,161500.0
1627,173000.0
1628,250000.0
1629,180000.0
1630,222000.0
1631,167240.0
1632,185000.0
1633,180000.0
1634,188000.0
1635,173000.0
1636,176000.0
1637,177000.0
1638,222000.0
1639,185000.0
1640,235000.0
1641,82500.0
1642,189000.0
1643,287000.0
1644,200000.0
1645,218000.0
1646,131400.0
1647,128000.0
1648,126500.0
1649,127000.0
1650,148500.0
1651,120500.0
1652,100000.0
1653,106000.0
1654,148500.0
1655,127500.0
1656,148500.0
1657,148500.0
1658,165600.0
1659,136000.0
1660,153000.0
1661,345000.0
1662,339750.0
1663,274900.0
1664,466500.0
1665,253293.0
1666,312500.0
1667,354000.0
1668,320000.0
1669,385000.0
1670,320000.0
1671,216837.0
1672,278000.0
1673,285000.0
1674,250000.0
1675,194700.0
1676,196000.0
1677,230000.0
1678,377426.0
1679,395192.0
1680,277500.0
1681,318061.0
1682,297000.0
1683,178740.0
1684,180000.0
1685,174000.0
1686,213490.0
1687,163900.0
1688,183500.0
1689,215000.0
1690,183200.0
1691,226000.0
1692,336000.0
1693,135500.0
1694,173000.0
1695,170000.0
1696,315750.0
1697,168500.0
1698,250000.0
1699,232000.0
1700,226000.0
1701,190000.0
1702,245350.0
1703,244600.0
1704,297000.0
1705,164990.0
1706,315000.0
1707,201000.0
1708,178000.0
1709,255500.0
1710,192000.0
1711,339750.0
1712,230000.0
1713,311872.0
1714,177500.0
1715,193000.0
1716,178000.0
1717,203000.0
1718,84500.0
1719,213500.0
1720,214000.0
1721,142500.0
1722,84500.0
1723,155000.0
1724,178000.0
1725,190000.0
1726,185900.0
1727,178000.0
1728,193000.0
1729,106000.0
1730,169000.0
1731,112500.0
1732,124500.0
1733,110000.0
1734,122000.0
1735,127000.0
1736,139000.0
1737,316600.0
1738,155000.0
1739,250000.0
1740,171750.0
1741,197000.0
1742,177500.0
1743,165000.0
1744,235000.0
1745,140000.0
1746,144000.0
1747,148500.0
1748,195000.0
1749,167900.0
1750,122000.0
1751,290000.0
1752,100000.0
1753,126500.0
1754,205000.0
1755,146800.0
1756,149900.0
1757,136000.0
1758,142500.0
1759,207500.0
1760,144000.0
1761,166000.0
1762,179900.0
1763,175000.0
1764,127000.0
1765,139000.0
1766,190000.0
1767,119000.0
1768,135000.0
1769,150000.0
1770,132500.0
1771,62383.0
1772,110000.0
1773,167500.0
1774,135000.0
1775,132500.0
1776,103000.0
1777,105000.0
1778,146000.0
1779,106500.0
1780,179900.0
1781,100000.0
1782,80000.0
1783,153575.0
1784,125500.0
1785,125000.0
1786,143900.0
1787,153575.0
1788,34900.0
1789,79500.0
1790,80000.0
1791,200000.0
1792,139000.0
1793,62383.0
1794,147000.0
1795,128900.0
1796,99500.0
1797,91000.0
1798,133700.0
1799,120500.0
1800,91000.0
1801,64500.0
1802,116000.0
1803,88000.0
1804,129500.0
1805,135000.0
1806,110000.0
1807,124500.0
1808,125000.0
1809,94000.0
1810,148500.0
1811,106250.0
1812,102000.0
1813,88000.0
1814,100000.0
1815,82000.0
1816,91300.0
1817,106000.0
1818,153575.0
1819,178000.0
1820,100000.0
1821,66500.0
1822,135000.0
1823,52500.0
1824,114500.0
1825,119500.0
1826,112500.0
1827,110000.0
1828,127000.0
1829,100000.0
1830,153575.0
1831,157500.0
1832,107500.0
1833,144000.0
1834,153575.0
1835,135900.0
1836,79500.0
1837,81000.0
1838,130000.0
1839,91300.0
1840,179000.0
1841,140000.0
1842,81000.0
1843,147500.0
1844,146800.0
1845,160000.0
1846,125000.0
1847,170000.0
1848,82000.0
1849,90000.0
1850,107000.0
1851,174500.0
1852,160000.0
1853,142125.0
1854,133000.0
1855,164500.0
1856,236000.0
1857,169000.0
1858,112000.0
1859,118858.0
1860,153337.0
1861,118858.0
1862,290000.0
1863,290000.0
1864,290000.0
1865,315000.0
1866,315000.0
1867,227000.0
1868,307000.0
1869,207000.0
1870,194000.0
1871,312500.0
1872,174000.0
1873,175000.0
1874,163500.0
1875,152000.0
1876,173000.0
1877,227000.0
1878,189000.0
1879,122000.0
1880,120500.0
1881,235000.0
1882,215000.0
1883,186500.0
1884,186500.0
1885,203000.0
1886,312500.0
1887,207000.0
1888,297000.0
1889,156932.0
1890,124500.0
1891,140000.0
1892,125000.0
1893,135000.0
1894,141000.0
1895,142000.0
1896,133000.0
1897,135000.0
1898,120000.0
1899,185750.0
1900,139400.0
1901,175000.0
1902,107000.0
1903,242000.0
1904,154000.0
1905,105000.0
1906,144000.0
1907,105000.0
1908,114500.0
1909,124000.0
1910,215000.0
1911,180000.0
1912,175500.0
1913,214500.0
1914,79500.0
1915,275000.0
1916,82000.0
1917,200000.0
1918,125000.0
1919,170000.0
1920,129900.0
1921,377426.0
1922,201000.0
1923,185000.0
1924,143000.0
1925,176000.0
1926,374000.0
1927,125500.0
1928,142000.0
1929,144000.0
1930,135500.0
1931,133000.0
1932,172500.0
1933,187000.0
1934,239000.0
1935,165600.0
1936,177000.0
1937,168000.0
1938,173000.0
1939,286000.0
1940,204900.0
1941,168000.0
1942,219500.0
1943,275000.0
1944,354000.0
1945,374000.0
1946,131000.0
